loc	cluster
chr12:36025603-36025804	CD8
chr6:101359720-101359921	CD8
chr4:55343284-55343485	CD8
chr14:60742806-60743007	CD8
chr5:148595109-148595310	CD8
chr4:63704281-63704482	CD8
chr13:45746495-45746696	CD8
chr11:22962087-22962288	CD8
chr14:79218900-79219101	CD8
chr5:146756822-146757023	CD8
chr10:30556259-30556460	CD8
chr3:103266232-103266433	CD8
chr13:24594419-24594620	CD8
chr16:24449983-24450184	CD8
chr14:31433268-31433469	CD8
chr10:80022278-80022479	CD8
chr15:93962069-93962270	CD8
chr2:173246846-173247047	CD8
chr1:191486682-191486883	CD8
chrX:13625410-13625611	CD8
chr2:43804916-43805117	CD8
chr10:93437582-93437783	CD8
chr10:28597043-28597244	CD8
chr8:95816175-95816376	CD8
chr2:170058073-170058274	CD8
chr5:73153915-73154116	CD8
chr18:32994015-32994216	CD8
chr3:153764930-153765131	CD8
chr6:124886044-124886245	CD8
chr2:53095097-53095298	CD8
chr18:73644982-73645183	CD8
chr2:169778620-169778821	CD8
chr6:73279739-73279940	CD8
chr11:118209585-118209786	CD8
chr11:87870669-87870870	CD8
chr11:76739197-76739398	CD8
chr18:56391662-56391863	CD8
chr1:9863720-9863921	CD8
chrX:149922319-149922520	CD8
chr7:85600096-85600297	CD8
chr11:93540451-93540652	CD8
chr4:78879045-78879246	CD8
chr1:121781480-121781681	CD8
chr9:78543711-78543912	CD8
chrX:65153484-65153685	CD8
chr6:3166273-3166474	CD8
chr6:56826859-56827060	CD8
chr8:55822720-55822921	CD8
chr2:153826013-153826214	CD8
chr2:59702340-59702541	CD8
chr13:31671310-31671511	CD8
chr6:16359567-16359768	CD8
chrX:87578470-87578671	CD8
chr15:80892480-80892681	CD8
chr5:128983578-128983779	CD8
chr2:177583211-177583412	CD8
chr6:66312971-66313172	CD8
chr5:107209868-107210069	CD8
chr1:20177087-20177288	CD8
chr9:22695461-22695662	CD8
chr6:33238452-33238653	CD8
chr19:11303432-11303633	CD8
chr5:83379699-83379900	CD8
chr14:84714764-84714965	CD8
chr1:156446618-156446819	CD8
chr16:48760817-48761018	CD8
chr16:69629283-69629484	CD8
chr16:30177867-30178068	CD8
chr11:60232520-60232721	CD8
chr4:87652597-87652798	CD8
chr2:145913315-145913516	CD8
chr6:114905407-114905608	CD8
chr12:21898673-21898874	CD8
chr8:5352171-5352372	CD8
chr6:129697622-129697823	CD8
chr11:22904457-22904658	CD8
chr14:123009064-123009265	CD8
chr11:73094330-73094531	CD8
chr5:96990654-96990855	CD8
chr11:63148365-63148566	CD8
chr3:79100266-79100467	CD8
chr6:41151018-41151219	CD8
chr10:112922457-112922658	CD8
chr8:108887248-108887449	CD8
chr14:120372864-120373065	CD8
chr12:52824831-52825032	CD8
chr18:79338806-79339007	CD8
chr12:75654509-75654710	CD8
chr17:44567143-44567344	CD8
chr10:62838060-62838261	CD8
chrX:12578026-12578227	CD8
chr13:24246304-24246505	CD8
chr11:109779466-109779667	CD8
chr15:30647020-30647221	CD8
chr7:68350165-68350366	CD8
chr7:84681642-84681843	CD8
chr9:115474285-115474486	CD8
chr17:18161280-18161481	CD8
chr2:170818196-170818397	CD8
chr4:51310903-51311104	CD8
chr14:112167037-112167238	CD8
chr16:95779116-95779317	CD8
chr17:29297735-29297936	CD8
chr10:93050706-93050907	CD8
chr17:43645290-43645491	CD8
chr2:36146239-36146440	CD8
chr5:115722638-115722839	CD8
chr13:114188855-114189056	CD8
chr4:134641899-134642100	CD8
chr3:51131345-51131546	CD8
chr16:22118819-22119020	CD8
chr2:114018771-114018972	CD8
chr8:85623279-85623480	CD8
chr15:6619571-6619772	CD8
chr14:53544829-53545030	CD8
chr12:82305020-82305221	CD8
chr7:16332203-16332404	CD8
chr18:53411453-53411654	CD8
chr2:77148302-77148503	CD8
chr10:5450019-5450220	CD8
chr14:65061326-65061527	CD8
chr10:76744321-76744522	CD8
chrX:150468308-150468509	CD8
chr7:90286185-90286386	CD8
chr6:28642509-28642710	CD8
chr7:113330241-113330442	CD8
chr6:71307614-71307815	CD8
chr8:125049945-125050146	CD8
chr9:121019521-121019722	CD8
chr4:62296484-62296685	CD8
chr3:38853779-38853980	CD8
chr13:95393274-95393475	CD8
chr17:56911723-56911924	CD8
chr16:51037964-51038165	CD8
chr2:154801546-154801747	CD8
chrX:44030682-44030883	CD8
chr17:73232658-73232859	CD8
chr11:11847478-11847679	CD8
chr9:118432345-118432546	CD8
chr4:102991055-102991256	CD8
chr13:36324881-36325082	CD8
chr11:11667971-11668172	CD8
chr15:6602048-6602249	CD8
chr11:46372584-46372785	CD8
chr16:58100904-58101105	CD8
chr10:96602397-96602598	CD8
chr2:173274965-173275166	CD8
chr5:112488511-112488712	CD8
chr1:34554379-34554580	CD8
chr6:101297943-101298144	CD8
chr8:25353971-25354172	CD8
chr9:110865033-110865234	CD8
chr13:41946297-41946498	CD8
chr10:93264187-93264388	CD8
chr7:106578496-106578697	CD8
chr9:45138697-45138898	CD8
chr11:26575241-26575442	CD8
chr4:135248367-135248568	CD8
chr10:35591271-35591472	CD8
chr8:38359693-38359894	CD8
chr2:120723468-120723669	CD8
chr16:20458822-20459023	CD8
chr5:132515651-132515852	CD8
chr15:36616133-36616334	CD8
chrX:78470737-78470938	CD8
chr8:20260253-20260454	CD8
chr17:5558139-5558340	CD8
chr16:88302683-88302884	CD8
chr1:172161451-172161652	CD8
chr10:114361823-114362024	CD8
chr5:50009220-50009421	CD8
chr2:173846059-173846260	CD8
chr15:80610418-80610619	CD8
chr14:58910918-58911119	CD8
chr16:89589299-89589500	CD8
chr7:58500968-58501169	CD8
chrX:104603818-104604019	CD8
chr12:114843617-114843818	CD8
chr4:21752036-21752237	CD8
chr10:118534283-118534484	CD8
chr17:79981378-79981579	CD8
chr8:105189054-105189255	CD8
chr4:57656517-57656718	CD8
chr9:45357313-45357514	CD8
chr11:12774200-12774401	CD8
chr9:16669436-16669637	CD8
chr7:123135797-123135998	CD8
chr5:122719326-122719527	CD8
chr10:93418197-93418398	CD8
chr4:106941523-106941724	CD8
chr17:44569702-44569903	CD8
chr17:84408085-84408286	CD8
chr4:152045318-152045519	CD8
chr13:88365335-88365536	CD8
chr3:67033469-67033670	CD8
chrX:103715144-103715345	CD8
chr10:96879784-96879985	CD8
chr11:11932923-11933124	CD8
chr5:111454983-111455184	CD8
chr10:58360064-58360265	CD8
chr13:41949235-41949436	CD8
chr7:56018558-56018759	CD8
chr16:89268072-89268273	CD8
chr8:91413969-91414170	CD8
chr6:11901500-11901701	CD8
chr10:127145414-127145615	CD8
chr14:27411557-27411758	CD8
chr1:13289191-13289392	CD8
chr10:28513670-28513871	CD8
chr16:95245431-95245632	CD8
chrX:73659380-73659581	CD8
chr1:53894365-53894566	CD8
chr2:60375260-60375461	CD8
chr6:35462549-35462750	CD8
chr7:126711971-126712172	CD8
chrX:11752825-11753026	CD8
chr17:84260993-84261194	CD8
chr9:5884723-5884924	CD8
chr13:109843112-109843313	CD8
chr5:134444467-134444668	CD8
chrX:163950894-163951095	CD8
chr1:23321341-23321542	CD8
chr14:71075650-71075851	CD8
chr12:107749834-107750035	CD8
chr8:122464222-122464423	CD8
chr3:104468443-104468644	CD8
chr9:50966296-50966497	CD8
chr2:25620464-25620665	CD8
chr2:26783322-26783523	CD8
chr7:81083688-81083889	CD8
chr13:59028681-59028882	CD8
chr7:88200325-88200526	CD8
chr4:58944457-58944658	CD8
chr8:25263041-25263242	CD8
chr9:123756802-123757003	CD8
chr7:116392414-116392615	CD8
chr15:83084455-83084656	CD8
chr17:73064625-73064826	CD8
chr6:88423789-88423990	CD8
chr6:5443445-5443646	CD8
chr9:122214848-122215049	CD8
chr9:120692137-120692338	CD8
chr15:37437186-37437387	CD8
chr7:68756946-68757147	CD8
chr13:64299810-64300011	CD8
chr18:79472944-79473145	CD8
chr5:20845282-20845483	CD8
chr14:122806958-122807159	CD8
chr1:55073108-55073309	CD8
chr1:51071530-51071731	CD8
chr1:21029259-21029460	CD8
chr1:80699891-80700092	CD8
chr4:33235806-33236007	CD8
chr3:103472569-103472770	CD8
chr15:31137463-31137664	CD8
chr5:112045086-112045287	CD8
chr5:82889498-82889699	CD8
chr18:11974974-11975175	CD8
chr9:57629051-57629252	CD8
chr18:55681599-55681800	CD8
chr5:75645393-75645594	CD8
chr9:89066813-89067014	CD8
chr14:97308980-97309181	CD8
chr14:74754020-74754221	CD8
chr16:8631533-8631734	CD8
chr8:91415010-91415211	CD8
chr6:67094544-67094745	CD8
chr16:94585543-94585744	CD8
chr5:103365807-103366008	CD8
chr7:114435093-114435294	CD8
chr10:12607332-12607533	CD8
chr12:100876006-100876207	CD8
chr3:90359341-90359542	CD8
chr2:115978672-115978873	CD8
chr13:11734673-11734874	CD8
chr6:125844790-125844991	CD8
chr14:9428156-9428357	CD8
chr11:3175144-3175345	CD8
chrX:54947417-54947618	CD8
chr15:77418514-77418715	CD8
chr1:92126433-92126634	CD8
chr16:59439410-59439611	CD8
chr2:163305753-163305954	CD8
chrX:12863497-12863698	CD8
chr10:70791369-70791570	CD8
chrX:70374512-70374713	CD8
chrX:154822355-154822556	CD8
chr9:123559614-123559815	CD8
chr3:137503643-137503844	CD8
chr12:95585210-95585411	CD8
chr13:27303472-27303673	CD8
chr7:23931960-23932161	CD8
chr3:117691144-117691345	CD8
chr12:16006312-16006513	CD8
chr1:131747139-131747340	CD8
chr17:18615234-18615435	CD8
chr2:122306857-122307058	CD8
chr11:29432924-29433125	CD8
chr16:44546962-44547163	CD8
chr5:16445192-16445393	CD8
chr4:116412517-116412718	CD8
chr13:8400375-8400576	CD8
chr3:103717577-103717778	CD8
chr18:69171910-69172111	CD8
chr4:11387236-11387437	CD8
chr13:99932530-99932731	CD8
chr15:15722654-15722855	CD8
chr7:24934846-24935047	CD8
chrX:52994807-52995008	CD8
chr10:93272270-93272471	CD8
chr4:124969292-124969493	CD8
chr4:137345195-137345396	CD8
chr17:52602358-52602559	CD8
chr15:21007851-21008052	CD8
chr3:142626030-142626231	CD8
chr1:64136269-64136470	CD8
chr5:98001478-98001679	CD8
chr15:85347099-85347300	CD8
chr8:50779000-50779201	CD8
chr19:11547999-11548200	CD8
chr6:142611262-142611463	CD8
chr11:78780699-78780900	CD8
chr2:117399535-117399736	CD8
chr10:122605018-122605219	CD8
chr1:146706338-146706539	CD8
chr7:130407795-130407996	CD8
chr8:125472547-125472748	CD8
chr13:119495125-119495326	CD8
chr15:74105379-74105580	CD8
chr10:78421001-78421202	CD8
chr7:35247792-35247993	CD8
chr2:44159589-44159790	CD8
chr8:29533916-29534117	CD8
chr17:92013633-92013834	CD8
chr14:15677285-15677486	CD8
chr3:131182678-131182879	CD8
chr2:26773391-26773592	CD8
chr11:97905603-97905804	CD8
chr14:89920440-89920641	CD8
chr7:106530130-106530331	CD8
chr3:96309516-96309717	CD8
chr18:81863889-81864090	CD8
chr6:101290272-101290473	CD8
chr6:59325091-59325292	CD8
chr4:146073445-146073646	CD8
chr3:130788122-130788323	CD8
chr16:76185202-76185403	CD8
chr6:98658333-98658534	CD8
chr3:37940271-37940472	CD8
chr7:128368945-128369146	CD8
chr14:121755878-121756079	CD8
chr8:118830415-118830616	CD8
chr13:64252626-64252827	CD8
chr5:110754727-110754928	CD8
chr14:21425998-21426199	CD8
chr14:47223175-47223376	CD8
chr11:101360635-101360836	CD8
chr15:80930819-80931020	CD8
chr6:134848323-134848524	CD8
chr17:84402759-84402960	CD8
chr8:116674090-116674291	CD8
chr5:141045018-141045219	CD8
chr14:25185142-25185343	CD8
chr16:40625433-40625634	CD8
chr9:120771969-120772170	CD8
chr7:89712672-89712873	CD8
chr2:169958848-169959049	CD8
chr12:35914549-35914750	CD8
chr16:87777522-87777723	CD8
chr6:99929741-99929942	CD8
chr3:116415342-116415543	CD8
chrX:35989141-35989342	CD8
chr6:12075209-12075410	CD8
chr12:118255775-118255976	CD8
chr18:23691117-23691318	CD8
chr12:48559826-48560027	CD8
chr13:20538539-20538740	CD8
chr5:120124977-120125178	CD8
chr11:18636178-18636379	CD8
chr1:161624550-161624751	CD8
chr16:84851144-84851345	CD8
chr10:78385574-78385775	CD8
chr5:115693306-115693507	CD8
chr16:93908279-93908480	CD8
chr6:35459697-35459898	CD8
chr15:25406072-25406273	CD8
chr15:102526309-102526510	CD8
chrX:142398718-142398919	CD8
chr10:93956392-93956593	CD8
chr10:59902086-59902287	CD8
chr9:45852839-45853040	CD8
chr15:30686265-30686466	CD8
chr8:8984565-8984766	CD8
chr18:40231662-40231863	CD8
chr7:45114425-45114626	CD8
chr10:122566999-122567200	CD8
chr11:75980479-75980680	CD8
chr4:107196583-107196784	CD8
chrX:59407320-59407521	CD8
chr4:121141710-121141911	CD8
chr1:127982239-127982440	CD8
chr10:84897610-84897811	CD8
chr7:46396248-46396449	CD8
chr5:32096995-32097196	CD8
chr4:109907347-109907548	CD8
chr15:53324813-53325014	CD8
chr7:145089629-145089830	CD8
chr3:142892167-142892368	CD8
chr12:69434730-69434931	CD8
chr3:56235396-56235597	CD8
chr1:59400772-59400973	CD8
chr4:70712659-70712860	CD8
chr3:109816715-109816916	CD8
chr10:32936675-32936876	CD8
chr13:89304922-89305123	CD8
chr3:22472484-22472685	CD8
chr8:90807229-90807430	CD8
chr14:69758386-69758587	CD8
chrX:60785294-60785495	CD8
chr15:19227039-19227240	CD8
chr4:156146483-156146684	CD8
chrX:74887011-74887212	CD8
chr17:80332508-80332709	CD8
chr4:133506615-133506816	CD8
chr7:143659494-143659695	CD8
chr2:53051536-53051737	CD8
chr1:131075843-131076044	CD8
chr17:17444412-17444613	CD8
chr7:112316468-112316669	CD8
chr11:20644078-20644279	CD8
chrX:48366311-48366512	CD8
chr13:74037169-74037370	CD8
chr6:100046738-100046939	CD8
chr5:129413274-129413475	CD8
chr5:128994423-128994624	CD8
chr14:67818256-67818457	CD8
chr8:52649210-52649411	CD8
chr13:112341933-112342134	CD8
chr15:58175135-58175336	CD8
chr1:112106979-112107180	CD8
chr13:117241106-117241307	CD8
chr1:51092463-51092664	CD8
chr16:8719298-8719499	CD8
chr7:113622181-113622382	CD8
chr6:55048301-55048502	CD8
chr8:128433439-128433640	CD8
chr11:45893900-45894101	CD8
chr1:102999970-103000171	CD8
chr8:86728642-86728843	CD8
chr17:80441865-80442066	CD8
chr4:79328368-79328569	CD8
chr1:183564417-183564618	CD8
chr1:175092212-175092413	CD8
chr7:64185450-64185651	CD8
chr6:127968805-127969006	CD8
chr2:70810073-70810274	CD8
chr17:74521867-74522068	CD8
chr12:77808523-77808724	CD8
chr19:48232156-48232357	CD8
chr6:34273161-34273362	CD8
chr17:47486654-47486855	CD8
chr11:70291343-70291544	CD8
chr9:32745954-32746155	CD8
chr6:3333722-3333923	CD8
chr6:125355439-125355640	CD8
chr9:21652188-21652389	CD8
chr1:131420803-131421004	CD8
chr13:52923320-52923521	CD8
chr4:149664138-149664339	CD8
chr14:77906803-77907004	CD8
chr9:77928861-77929062	CD8
chr3:28255845-28256046	CD8
chr15:100539514-100539715	CD8
chr18:75410256-75410457	CD8
chr8:47181630-47181831	CD8
chr9:44146749-44146950	CD8
chr6:54801192-54801393	CD8
chr13:6453411-6453612	CD8
chr10:130414431-130414632	CD8
chr3:131215538-131215739	CD8
chr4:107996902-107997103	CD8
chr8:104069811-104070012	CD8
chr2:11021411-11021612	CD8
chr13:107523021-107523222	CD8
chr4:29224029-29224230	CD8
chr1:164700269-164700470	CD8
chr1:51126418-51126619	CD8
chr10:118997177-118997378	CD8
chr13:91121132-91121333	CD8
chr13:112477992-112478193	CD8
chr7:66937163-66937364	CD8
chr8:35693073-35693274	CD8
chr2:32047449-32047650	CD8
chr1:98022007-98022208	CD8
chr5:122456483-122456684	CD8
chr11:21098507-21098708	CD8
chr13:95449371-95449572	CD8
chr18:81366791-81366992	CD8
chr12:107926108-107926309	CD8
chr5:84692250-84692451	CD8
chr7:63831941-63832142	CD8
chr4:64771234-64771435	CD8
chr4:20295162-20295363	CD8
chr11:98259572-98259773	CD8
chr17:88964340-88964541	CD8
chr14:41242959-41243160	CD8
chr8:98393397-98393598	CD8
chr17:72635524-72635725	CD8
chr6:83652301-83652502	CD8
chr2:44977026-44977227	CD8
chr11:57711194-57711395	CD8
chr11:45874390-45874591	CD8
chr17:65817494-65817695	CD8
chr2:70022207-70022408	CD8
chr1:183420221-183420422	CD8
chr6:38120839-38121040	CD8
chr15:3328820-3329021	CD8
chr15:99154779-99154980	CD8
chr3:101570389-101570590	CD8
chr12:17908190-17908391	CD8
chr2:76421402-76421603	CD8
chr11:119834011-119834212	CD8
chr18:21145834-21146035	CD8
chr6:124691772-124691973	CD8
chr16:64766870-64767071	CD8
chr19:32574622-32574823	CD8
chr3:21707125-21707326	CD8
chr8:128536053-128536254	CD8
chrX:49323492-49323693	CD8
chr2:72853425-72853626	CD8
chr10:78386480-78386681	CD8
chr13:38948310-38948511	CD8
chr10:18422720-18422921	CD8
chr1:164600717-164600918	CD8
chr17:88752129-88752330	CD8
chr17:80555997-80556198	CD8
chr12:75184533-75184734	CD8
chr9:100765927-100766128	CD8
chr15:85247116-85247317	CD8
chr13:95517948-95518149	CD8
chr7:88356909-88357110	CD8
chr19:40356880-40357081	CD8
chr6:149183362-149183563	CD8
chr8:8847703-8847904	CD8
chr10:120601387-120601588	CD8
chr17:45216665-45216866	CD8
chr9:121010592-121010793	CD8
chr3:96016582-96016783	CD8
chr7:123132452-123132653	CD8
chr11:32120708-32120909	CD8
chr10:84925568-84925769	CD8
chr1:6454297-6454498	CD8
chr13:8742866-8743067	CD8
chr8:86717868-86718069	CD8
chr6:86754746-86754947	CD8
chr6:65954817-65955018	CD8
chr7:30992743-30992944	CD8
chr16:30268728-30268929	CD8
chr13:104076469-104076670	CD8
chr5:52296739-52296940	CD8
chr6:129088252-129088453	CD8
chr7:35247500-35247701	CD8
chr18:14542836-14543037	CD8
chr17:80426176-80426377	CD8
chr9:106312867-106313068	CD8
chrX:66839614-66839815	CD8
chr19:24775973-24776174	CD8
chr3:119709492-119709693	CD8
chr3:94233190-94233391	CD8
chr6:67655995-67656196	CD8
chr2:131654835-131655036	CD8
chr13:74911317-74911518	CD8
chr4:86746195-86746396	CD8
chr13:41948318-41948519	CD8
chr19:12807929-12808130	CD8
chr2:72282894-72283095	CD8
chr7:109768821-109769022	CD8
chr12:13508682-13508883	CD8
chr15:85991073-85991274	CD8
chr2:44528658-44528859	CD8
chr13:20502863-20503064	CD8
chr2:59695793-59695994	CD8
chr1:97157720-97157921	CD8
chr15:79374898-79375099	CD8
chr18:53397882-53398083	CD8
chr7:25233138-25233339	CD8
chr9:72479371-72479572	CD8
chr15:97842261-97842462	CD8
chr4:137264078-137264279	CD8
chr4:149515813-149516014	CD8
chr3:41348543-41348744	CD8
chr11:46115195-46115396	CD8
chr17:25605709-25605910	CD8
chr14:19994209-19994410	CD8
chr3:130789501-130789702	CD8
chr1:181117189-181117390	CD8
chr19:45638876-45639077	CD8
chr8:7154488-7154689	CD8
chr2:128027788-128027989	CD8
chr15:36521413-36521614	CD8
chr13:52628124-52628325	CD8
chr3:48489679-48489880	CD8
chr2:72275388-72275589	CD8
chr16:33012321-33012522	CD8
chr1:55448210-55448411	CD8
chr7:74475285-74475486	CD8
chr9:120770510-120770711	CD8
chr5:123650700-123650901	CD8
chr19:42031126-42031327	CD8
chr10:122663273-122663474	CD8
chr4:97666355-97666556	CD8
chr17:35904037-35904238	CD8
chr11:53842262-53842463	CD8
chr13:73709693-73709894	CD8
chr17:8562943-8563144	CD8
chr18:79434704-79434905	CD8
chr1:36024968-36025169	CD8
chr9:120771031-120771232	CD8
chr14:30708839-30709040	CD8
chr1:103713092-103713293	CD8
chr4:62220246-62220447	CD8
chr16:60071136-60071337	CD8
chrX:90894616-90894817	CD8
chr4:12292527-12292728	CD8
chr5:56029274-56029475	CD8
chr18:33715654-33715855	CD8
chr5:34422945-34423146	CD8
chr13:62224735-62224936	CD8
chr13:31984733-31984934	CD8
chr2:59513691-59513892	CD8
chr17:35306887-35307088	CD8
chr10:4214419-4214620	CD8
chr1:37124101-37124302	CD8
chr4:9033211-9033412	CD8
chr16:60063626-60063827	CD8
chr11:109554025-109554226	CD8
chr9:72890680-72890881	CD8
chr2:79013183-79013384	CD8
chrX:11649476-11649677	CD8
chr1:156574217-156574418	CD8
chr18:53884076-53884277	CD8
chr7:27741000-27741201	CD8
chr6:146610723-146610924	CD8
chr19:60829250-60829451	CD8
chr1:80467061-80467262	CD8
chr4:63786745-63786946	CD8
chr7:45106408-45106609	CD8
chr10:53589128-53589329	CD8
chr6:71638582-71638783	CD8
chr7:102260602-102260803	CD8
chr16:94067802-94068003	CD8
chr1:63100250-63100451	CD8
chr13:14119531-14119732	CD8
chr7:114139422-114139623	CD8
chr12:82363779-82363980	CD8
chr1:18645612-18645813	CD8
chr2:14971865-14972066	CD8
chr9:57819446-57819647	CD8
chr18:56869994-56870195	CD8
chr6:87921332-87921533	CD8
chr16:22075127-22075328	CD8
chr5:98161348-98161549	CD8
chr13:11643094-11643295	CD8
chr2:139126175-139126376	CD8
chr9:58811975-58812176	CD8
chr7:108192868-108193069	CD8
chr15:49282349-49282550	CD8
chr14:114977315-114977516	CD8
chr1:33899034-33899235	CD8
chrX:117215941-117216142	CD8
chr2:128345618-128345819	CD8
chr17:33847491-33847692	CD8
chr15:61651251-61651452	CD8
chr7:16680272-16680473	CD8
chr2:102188709-102188910	CD8
chr1:88430709-88430910	CD8
chr4:155603872-155604073	CD8
chr17:86434898-86435099	CD8
chr2:57325518-57325719	CD8
chr1:153038156-153038357	CD8
chr15:60087459-60087660	CD8
chr11:117295419-117295620	CD8
chr10:41676044-41676245	CD8
chr14:52795522-52795723	CD8
chr3:12001646-12001847	CD8
chr1:47457584-47457785	CD8
chr6:131550806-131551007	CD8
chr6:119545602-119545803	CD8
chr1:123984124-123984325	CD8
chr6:128718321-128718522	CD8
chr2:75631508-75631709	CD8
chrX:42639857-42640058	CD8
chr13:107910516-107910717	CD8
chr18:40231374-40231575	CD8
chr2:5673462-5673663	CD8
chr3:136771444-136771645	CD8
chrX:127081857-127082058	CD8
chr14:59694922-59695123	CD8
chr2:13283278-13283479	CD8
chr13:112450187-112450388	CD8
chr4:135904860-135905061	CD8
chr13:63284253-63284454	CD8
chr3:127862558-127862759	CD8
chr3:127845173-127845374	CD8
chr2:116408537-116408738	CD8
chr18:84302575-84302776	CD8
chr4:33255799-33256000	CD8
chr13:73703450-73703651	CD8
chr9:12254183-12254384	CD8
chr5:67360187-67360388	CD8
chr1:122772743-122772944	CD8
chr2:64077366-64077567	CD8
chr8:124943012-124943213	CD8
chr19:47524995-47525196	CD8
chr11:98875467-98875668	CD8
chr10:39564735-39564936	CD8
chr8:94928321-94928522	CD8
chr3:82437730-82437931	CD8
chrX:70373544-70373745	CD8
chr17:30054029-30054230	CD8
chr4:145177838-145178039	CD8
chr8:57708477-57708678	CD8
chr19:55408533-55408734	CD8
chr17:48512969-48513170	CD8
chr5:119400711-119400912	CD8
chr6:71339273-71339474	CD8
chr17:18451640-18451841	CD8
chr1:127856938-127857139	CD8
chr3:157021388-157021589	CD8
chr4:22708224-22708425	CD8
chr14:121595317-121595518	CD8
chr3:8716041-8716242	CD8
chr2:49386139-49386340	CD8
chr14:30394791-30394992	CD8
chr13:97322643-97322844	CD8
chr13:118104157-118104358	CD8
chr1:162179433-162179634	CD8
chr5:67375556-67375757	CD8
chr2:151953572-151953773	CD8
chr1:193447365-193447566	CD8
chr14:74359805-74360006	CD8
chr8:5920711-5920912	CD8
chr10:121425154-121425355	CD8
chr2:170052972-170053173	CD8
chr2:57905188-57905389	CD8
chr12:26008822-26009023	CD8
chr5:74366847-74367048	CD8
chr9:100332535-100332736	CD8
chr18:72506390-72506591	CD8
chrX:166913565-166913766	CD8
chr2:126331826-126332027	CD8
chrX:52801505-52801706	CD8
chr8:86770039-86770240	CD8
chr7:67616735-67616936	CD8
chr5:20723250-20723451	CD8
chr6:80691783-80691984	CD8
chr17:80556398-80556599	CD8
chr13:34837873-34838074	CD8
chr13:56141686-56141887	CD8
chr9:120739589-120739790	CD8
chr5:67418667-67418868	CD8
chr12:79477291-79477492	CD8
chr11:43376285-43376486	CD8
chr2:160327793-160327994	CD8
chr5:132278171-132278372	CD8
chr10:122599575-122599776	CD8
chr12:107639832-107640033	CD8
chr4:63012878-63013079	CD8
chr9:115979192-115979393	CD8
chr14:15797159-15797360	CD8
chr10:64810161-64810362	CD8
chr7:127632553-127632754	CD8
chr13:30575353-30575554	CD8
chrX:48779156-48779357	CD8
chr2:71522816-71523017	CD8
chr18:68286732-68286933	CD8
chr6:71381847-71382048	CD8
chr1:46874393-46874594	CD8
chr7:46402702-46402903	CD8
chr8:85446039-85446240	CD8
chr17:56875001-56875202	CD8
chr5:149669675-149669876	CD8
chr13:97285690-97285891	CD8
chr16:89931521-89931722	CD8
chr7:113261924-113262125	CD8
chr6:71333950-71334151	CD8
chr15:3296153-3296354	CD8
chr3:127868489-127868690	CD8
chrX:103684095-103684296	CD8
chr6:71302390-71302591	CD8
chr6:71357640-71357841	CD8
chr19:11569441-11569642	CD8
chr6:71373352-71373553	CD8
chr6:50571778-50571979	CD8
chr10:37323802-37324003	CD8
chr13:52263111-52263312	CD8
chr16:18556563-18556764	CD8
chr11:62524392-62524593	CD8
chr16:5384449-5384650	CD8
chr13:74044831-74045032	CD8
chr17:5769200-5769401	CD8
chr9:77371206-77371407	CD8
chr2:34615030-34615231	CD8
chr7:45227512-45227713	CD8
chr17:86590982-86591183	CD8
chr13:73690724-73690925	CD8
chr16:95775319-95775520	CD8
chr14:18041815-18042016	CD8
chr1:43389313-43389514	CD8
chr6:82934892-82935093	CD8
chr7:78475072-78475273	CD8
chr9:50414112-50414313	CD8
chr8:108880149-108880350	CD8
chr6:71341299-71341500	CD8
chr6:29300242-29300443	CD8
chr6:84191688-84191889	CD8
chr14:57972379-57972580	CD8
chr6:71353832-71354033	CD8
chr3:21707401-21707602	CD8
chr6:5474099-5474300	CD8
chr5:134253313-134253514	CD8
chr6:84222362-84222563	CD8
chr1:130629815-130630016	CD8
chr7:64153271-64153472	CD8
chr6:71369470-71369671	CD8
chr1:88428506-88428707	CD8
chr2:170050676-170050877	CD8
chr6:71342851-71343052	CD8
chrUn_GL456372:17225-17426	Bcell
chr1:127596306-127596507	Bcell
chr11:114168312-114168513	Bcell
chr14:8140411-8140612	Bcell
chr11:24202220-24202421	Bcell
chr8:120758093-120758294	Bcell
chr10:7851959-7852160	Bcell
chr3:52833945-52834146	Bcell
chr14:27364942-27365143	Bcell
chr7:114188570-114188771	Bcell
chr3:130193394-130193595	Bcell
chr1:65274075-65274276	Bcell
chr4:149132253-149132454	Bcell
chr2:128094278-128094479	Bcell
chr19:55377235-55377436	Bcell
chr13:10063776-10063977	Bcell
chr10:38635667-38635868	Bcell
chr10:45754512-45754713	Bcell
chr10:126512400-126512601	Bcell
chr1:171748220-171748421	Bcell
chr14:45209866-45210067	Bcell
chr6:69725170-69725371	Bcell
chr1:78424091-78424292	Bcell
chr9:60895781-60895982	Bcell
chr17:5172437-5172638	Bcell
chr13:44505430-44505631	Bcell
chr15:74818637-74818838	Bcell
chr2:33803190-33803391	Bcell
chr13:82072501-82072702	Bcell
chr13:93180437-93180638	Bcell
chr10:18987912-18988113	Bcell
chr6:70718809-70719010	Bcell
chr13:43752570-43752771	Bcell
chr14:65064686-65064887	Bcell
chr18:53109289-53109490	Bcell
chr2:167138721-167138922	Bcell
chr1:14465253-14465454	Bcell
chr5:140758890-140759091	Bcell
chr4:36083316-36083517	Bcell
chr19:60164102-60164303	Bcell
chr4:55640099-55640300	Bcell
chr3:123337046-123337247	Bcell
chr12:16374619-16374820	Bcell
