loc	cluster
chr22:49228545-49228745	Nkcell
chr10:128835323-128835523	Nkcell
chr7:139573957-139574157	Nkcell
chr3:4790379-4790579	Nkcell
chr9:104999821-105000021	Nkcell
chr12:42404284-42404484	Nkcell
chr11:30810513-30810713	Nkcell
chr1:67692453-67692653	Nkcell
chr2:242867888-242868088	Nkcell
chr6:81347085-81347285	Nkcell
chr9:30065927-30066127	Nkcell
chr4:183241324-183241524	Nkcell
chr4:101430675-101430875	Nkcell
chr16:57968930-57969130	Nkcell
chr18:43916424-43916624	Nkcell
chr3:25306874-25307074	Nkcell
chr11:8800793-8800993	Nkcell
chr7:17077917-17078117	Nkcell
chr15:89723359-89723559	Nkcell
chr5:11672846-11673046	Nkcell
chr2:125021720-125021920	Nkcell
chr18:53124345-53124545	Nkcell
chr5:12867989-12868189	Nkcell
chr14:52063300-52063500	Nkcell
chr9:78806464-78806664	Nkcell
chr1:162376657-162376857	Nkcell
chr16:17326452-17326652	Nkcell
chr10:34035617-34035817	Nkcell
chr14:93502617-93502817	Nkcell
chr10:34084590-34084790	Nkcell
chr7:45114439-45114639	Nkcell
chr13:110200759-110200959	Nkcell
chr1:92045336-92045536	Nkcell
chr10:71602819-71603019	Nkcell
chr14:87000284-87000484	Nkcell
chr10:89820198-89820398	Nkcell
chr21:47814004-47814204	Nkcell
chr10:36758675-36758875	Nkcell
chr18:67390731-67390931	Nkcell
chr3:185411882-185412082	Nkcell
chr7:133380818-133381018	Nkcell
chr4:7437169-7437369	Nkcell
chr6:81135146-81135346	Nkcell
chr6:54894125-54894325	Nkcell
chr11:68766859-68767059	Nkcell
chr5:124179115-124179315	Nkcell
chr5:14370540-14370740	Nkcell
chr22:51218751-51218951	Nkcell
chr6:168744563-168744763	Nkcell
chr11:120665643-120665843	Nkcell
chr8:36381456-36381656	Nkcell
chr7:93659975-93660175	Nkcell
chr1:103611770-103611970	Nkcell
chr1:71373354-71373554	Nkcell
chr7:19460467-19460667	Nkcell
chr8:38561709-38561909	Nkcell
chr14:86168314-86168514	Nkcell
chr15:100594855-100595055	Nkcell
chr12:47043272-47043472	Nkcell
chr10:134387919-134388119	Nkcell
chr6:92147152-92147352	Nkcell
chr1:162368865-162369065	Nkcell
chr13:53573330-53573530	Nkcell
chr6:119513482-119513682	Nkcell
chr2:227799666-227799866	Nkcell
chr22:17455383-17455583	Nkcell
chr4:124401149-124401349	Nkcell
chr5:88359990-88360190	Nkcell
chr8:40607206-40607406	Nkcell
chr5:58652747-58652947	Nkcell
chr2:1997614-1997814	Nkcell
chr11:23718328-23718528	Nkcell
chr3:22662868-22663068	Nkcell
chr8:40620230-40620430	Nkcell
chr6:131637887-131638087	Nkcell
chr16:388294-388494	Nkcell
chr4:63135713-63135913	Nkcell
chr5:43112533-43112733	Nkcell
chrX:112244090-112244290	Nkcell
chr11:23710554-23710754	Nkcell
chr2:67916425-67916625	Nkcell
chr15:100787600-100787800	Nkcell
chr9:94215261-94215461	Nkcell
chr2:103218298-103218498	Nkcell
chr10:7231932-7232132	Nkcell
chrX:138858885-138859085	Nkcell
chr19:50159068-50159268	Nkcell
chr21:27778260-27778460	Nkcell
chr15:26040323-26040523	Nkcell
chr5:173873555-173873755	Nkcell
chrX:13814526-13814726	Nkcell
chr1:151263381-151263581	Nkcell
chr9:87787667-87787867	Nkcell
chr2:8201459-8201659	Nkcell
chr17:65244564-65244764	Nkcell
chr3:102546378-102546578	Nkcell
chrX:71772418-71772618	Nkcell
chr4:14876724-14876924	Nkcell
chr9:29320029-29320229	Nkcell
chr13:66736716-66736916	Nkcell
chr9:87081674-87081874	Nkcell
chr18:74804601-74804801	Nkcell
chr10:20668770-20668970	Nkcell
chr3:133935790-133935990	Nkcell
chr5:81962269-81962469	Nkcell
chr11:120825149-120825349	Nkcell
chr7:125152581-125152781	Nkcell
chr9:86981669-86981869	Nkcell
chr7:38334795-38334995	Nkcell
chr6:170753256-170753456	Nkcell
chr19:50506601-50506801	Nkcell
chr14:99930467-99930667	Nkcell
chr12:94247879-94248079	Nkcell
chr12:109932922-109933122	Nkcell
chr10:20902183-20902383	Nkcell
chr10:71580663-71580863	Nkcell
chr3:186822862-186823062	Nkcell
chr12:92376799-92376999	Nkcell
chr17:29348138-29348338	Nkcell
chr6:15505983-15506183	Nkcell
chr9:29322355-29322555	Nkcell
chr13:43154865-43155065	Nkcell
chr13:53568328-53568528	Nkcell
chr13:20391356-20391556	Nkcell
chr5:3980407-3980607	Nkcell
chr2:192286791-192286991	Nkcell
chr17:2088924-2089124	Nkcell
chr10:34032544-34032744	Nkcell
chr18:23304266-23304466	Nkcell
chr6:157943069-157943269	Nkcell
chr12:65110748-65110948	Nkcell
chr2:232393158-232393358	Nkcell
chrX:66871547-66871747	Nkcell
chr2:153676644-153676844	Nkcell
chr13:36140568-36140768	Nkcell
chr18:74127238-74127438	Nkcell
chr9:77710559-77710759	Nkcell
chr16:79228280-79228480	Nkcell
chr4:96083210-96083410	Nkcell
chr5:124871878-124872078	Nkcell
chr4:58022843-58023043	Nkcell
chr8:65652591-65652791	Nkcell
chr12:129298521-129298721	Nkcell
chr3:3615162-3615362	Nkcell
chr13:67983006-67983206	Nkcell
chr10:7285204-7285404	Nkcell
chr17:59372267-59372467	Nkcell
chr2:182118246-182118446	Nkcell
chr18:32303159-32303359	Nkcell
chr3:142999972-143000172	Nkcell
chr15:91363161-91363361	Nkcell
chr3:9903464-9903664	Nkcell
chr3:129222623-129222823	Nkcell
chr12:25671520-25671720	Nkcell
chr6:17928184-17928384	Nkcell
chr11:20021868-20022068	Nkcell
chr10:131965550-131965750	Nkcell
chr2:222272566-222272766	Nkcell
chr1:162267019-162267219	Nkcell
chr7:42150171-42150371	Nkcell
chr8:118994342-118994542	Nkcell
chr5:32809976-32810176	Nkcell
chr18:32269800-32270000	Nkcell
chr7:7276915-7277115	Nkcell
chr2:232248523-232248723	Nkcell
chr22:22035377-22035577	Nkcell
chr1:245527300-245527500	Nkcell
chr1:84836811-84837011	Nkcell
chr12:129299301-129299501	Nkcell
chr11:23578021-23578221	Nkcell
chr3:149173862-149174062	Nkcell
chr13:96443625-96443825	Nkcell
chr10:20914902-20915102	Nkcell
chr8:99258091-99258291	Nkcell
chr2:70728428-70728628	Nkcell
chr9:119720230-119720430	Nkcell
chr2:8400432-8400632	Nkcell
chr17:28538460-28538660	Nkcell
chr15:59573151-59573351	Nkcell
chr8:82918298-82918498	Nkcell
chr14:85723721-85723921	Nkcell
chr4:70709654-70709854	Nkcell
chr12:100697684-100697884	Nkcell
chr4:20897715-20897915	Nkcell
chr9:33113928-33114128	Nkcell
chr10:36672376-36672576	Nkcell
chr10:7042120-7042320	Nkcell
chr8:94325141-94325341	Nkcell
chr13:106928079-106928279	Nkcell
chr16:29319423-29319623	Nkcell
chr3:3620536-3620736	Nkcell
chr3:142966066-142966266	Nkcell
chr5:159716957-159717157	Nkcell
chr11:92194767-92194967	Nkcell
chr1:162381852-162382052	Nkcell
chr15:20817711-20817911	Nkcell
chr5:124203116-124203316	Nkcell
chr17:54815102-54815302	Nkcell
chr4:22480149-22480349	Nkcell
chr3:185379755-185379955	Nkcell
chr5:159721441-159721641	Nkcell
chr1:42310077-42310277	Nkcell
chr7:2402376-2402576	Nkcell
chr8:37646094-37646294	Nkcell
chr11:37654335-37654535	Nkcell
chr20:16151114-16151314	Nkcell
chr11:37665577-37665777	Nkcell
chr7:80505118-80505318	Nkcell
chr5:159720939-159721139	Nkcell
chr1:56348678-56348878	Nkcell
chr9:87057693-87057893	Nkcell
chr7:92293633-92293833	Nkcell
chr1:104600025-104600225	Nkcell
chr15:95437407-95437607	Nkcell
chr14:86167560-86167760	Nkcell
chr2:118688421-118688621	Nkcell
chr10:34637911-34638111	Nkcell
chr18:32712511-32712711	Nkcell
chr13:66506238-66506438	Nkcell
chr7:3147132-3147332	Nkcell
chr5:110920413-110920613	Nkcell
chr4:63115909-63116109	Nkcell
chr2:103749222-103749422	Nkcell
chr2:125022462-125022662	Nkcell
chr5:163184659-163184859	Nkcell
chr13:66506804-66507004	Nkcell
chr11:24334153-24334353	Nkcell
chr3:24740647-24740847	Nkcell
chr12:31456643-31456843	Nkcell
chr18:26765860-26766060	Nkcell
chr1:162370705-162370905	Nkcell
chr13:65867791-65867991	Nkcell
chr1:162383710-162383910	Nkcell
chr21:20882479-20882679	Nkcell
chr7:66255313-66255513	Nkcell
chr11:23202696-23202896	Nkcell
chr22:39459965-39460165	Bcell
chr6:70590613-70590813	Bcell
chr3:19403941-19404141	Bcell
chr4:25880392-25880592	Bcell
chr4:102620877-102621077	Bcell
chr6:137744932-137745132	Bcell
chr1:157776650-157776850	Bcell
chr2:231314524-231314724	Bcell
chr6:157012221-157012421	Bcell
chr5:158325262-158325462	Bcell
chr21:15488606-15488806	Bcell
chr3:31958897-31959097	Bcell
chr1:155686904-155687104	Bcell
chr7:2019962-2020162	Bcell
chr6:24517931-24518131	Bcell
chr15:29601426-29601626	Bcell
chr8:8567285-8567485	Bcell
chr4:185378836-185379036	Bcell
chr5:65850122-65850322	Bcell
chrX:153153937-153154137	Bcell
chr18:33091582-33091782	Bcell
chr5:17278175-17278375	Bcell
chr2:135020326-135020526	Bcell
chr18:56307404-56307604	Bcell
chr4:25876414-25876614	Bcell
chrX:55820960-55821160	Bcell
chr14:53777221-53777421	Bcell
chr6:143856119-143856319	Bcell
chr8:79771273-79771473	Bcell
chr18:30461073-30461273	Bcell
chr1:80174466-80174666	Bcell
chr5:122059312-122059512	Bcell
chr5:158511140-158511340	Bcell
chr7:102085596-102085796	Bcell
chr1:105307818-105308018	Bcell
chr20:34199556-34199756	Bcell
chr3:152231255-152231455	Bcell
chr1:94215114-94215314	Bcell
chr11:82635961-82636161	Bcell
chr2:165596566-165596766	Bcell
chr7:139408436-139408636	Bcell
chr1:80133662-80133862	Bcell
chr6:1739986-1740186	Bcell
chr9:107683728-107683928	Bcell
chr17:48468887-48469087	Bcell
chr4:139913972-139914172	Bcell
chr15:86000109-86000309	Bcell
chr11:35203922-35204122	Bcell
chr5:157156972-157157172	Bcell
chr2:86465579-86465779	Bcell
chr10:76771569-76771769	Bcell
chr6:64229185-64229385	Bcell
chr9:37409182-37409382	Bcell
chr19:45640571-45640771	Bcell
chr17:76149580-76149780	Bcell
chr5:124040639-124040839	Bcell
chr7:120954421-120954621	Bcell
chr12:11900332-11900532	Bcell
chr12:768326-768526	Bcell
chr12:92861762-92861962	Bcell
chr3:60490636-60490836	Bcell
chr9:69891071-69891271	Bcell
chr1:226315347-226315547	Bcell
chr2:39368547-39368747	Bcell
chr7:139922676-139922876	Bcell
chr5:59790531-59790731	Bcell
chr3:178686927-178687127	Bcell
chr3:49984307-49984507	Bcell
chr20:3780487-3780687	Bcell
chr20:60913297-60913497	Bcell
chr18:74863821-74864021	Bcell
chr3:114147133-114147333	Bcell
chr11:122584799-122584999	Bcell
chr5:64275437-64275637	Bcell
chr2:37317363-37317563	Bcell
chr6:132686829-132687029	Bcell
chr14:71583360-71583560	Bcell
chr2:231447734-231447934	Bcell
chrX:132917406-132917606	Bcell
chr18:53934571-53934771	Bcell
chr6:110911145-110911345	Bcell
chr11:128339158-128339358	Bcell
chr8:11365663-11365863	Bcell
chr12:94616303-94616503	Bcell
chrX:12533633-12533833	Bcell
chr4:141640913-141641113	Bcell
chr3:122336273-122336473	Bcell
chr7:148204247-148204447	Bcell
chr6:129554955-129555155	Bcell
chr4:139035689-139035889	Bcell
chr22:42320414-42320614	Bcell
chr7:18560137-18560337	Bcell
chr4:54042539-54042739	Bcell
chr2:70002795-70002995	Bcell
chrX:118770471-118770671	Bcell
chr14:30326883-30327083	Bcell
chr10:95027367-95027567	Bcell
chr16:86022555-86022755	Bcell
chr2:12684287-12684487	Bcell
chr12:105360534-105360734	Bcell
chr2:89155143-89155343	Bcell
chr16:57447401-57447601	Bcell
chr22:24143200-24143400	Bcell
chrX:118038264-118038464	Bcell
chr2:157394456-157394656	Bcell
chr11:120796749-120796949	Bcell
chr20:60914857-60915057	Bcell
chr9:66708095-66708295	Bcell
chr17:74478792-74478992	Bcell
chr20:52558644-52558844	Bcell
chr14:71859185-71859385	Bcell
chr15:70679052-70679252	Bcell
chr18:70739100-70739300	Bcell
chr10:110654198-110654398	Bcell
chr1:76192629-76192829	Bcell
chr8:129217172-129217372	Bcell
chr12:94046978-94047178	Bcell
chr8:116637559-116637759	Bcell
chr18:52935432-52935632	Bcell
chr2:209176800-209177000	Bcell
chr7:33139248-33139448	Bcell
chr10:76437815-76438015	Bcell
chr12:92831319-92831519	Bcell
chr11:112106820-112107020	Bcell
chr7:47711944-47712144	Bcell
chrX:109415538-109415738	Bcell
chr10:112084587-112084787	Bcell
chr2:135495348-135495548	Bcell
chr5:178961031-178961231	Bcell
chr3:196795060-196795260	Bcell
chr12:26315998-26316198	Bcell
chr9:114902907-114903107	Bcell
chr12:68152001-68152201	Bcell
chr14:50063387-50063587	Bcell
chr15:36821904-36822104	Bcell
chr3:104239208-104239408	Bcell
chr8:115310294-115310494	Bcell
chr2:47924462-47924662	Bcell
chr11:128347796-128347996	Bcell
chr6:1797512-1797712	Bcell
chr10:135205399-135205599	Bcell
chr22:34292240-34292440	Bcell
chr3:179027205-179027405	Bcell
chr8:6777723-6777923	Bcell
chr12:42768172-42768372	Bcell
chr4:102276513-102276713	Bcell
chr11:9984360-9984560	Bcell
chr6:286870-287070	Bcell
chr5:17475307-17475507	Bcell
chr1:105135684-105135884	Bcell
chr9:27485261-27485461	Bcell
chr1:194249213-194249413	Bcell
chr1:12212167-12212367	Bcell
chr19:14716207-14716407	Bcell
chr6:137420951-137421151	Bcell
chr14:40761956-40762156	Bcell
chr2:100861099-100861299	Bcell
chr9:128463145-128463345	Bcell
chr3:183254183-183254383	Bcell
chr18:30448507-30448707	Bcell
chr6:138067471-138067671	Bcell
chr12:93389432-93389632	Bcell
chr4:1209325-1209525	Bcell
chr22:18540405-18540605	Bcell
chr2:225531765-225531965	Bcell
chr6:2232802-2233002	Bcell
chr1:206291835-206292035	Bcell
chr9:102821093-102821293	Bcell
chr6:7963530-7963730	Bcell
chr14:95793459-95793659	Bcell
chr6:89322464-89322664	Bcell
chr9:22204327-22204527	Bcell
chr12:95211939-95212139	Bcell
chr8:87527992-87528192	Bcell
chr3:101419954-101420154	Bcell
chr4:164490115-164490315	Bcell
chr18:70562872-70563072	Bcell
chr12:25310768-25310968	Bcell
chr20:14810692-14810892	Bcell
chr7:22749572-22749772	Bcell
chr16:70450703-70450903	Bcell
chr11:60225237-60225437	Bcell
chr2:226140981-226141181	Bcell
chr8:128192390-128192590	Bcell
chr1:162500210-162500410	Bcell
chr16:10391339-10391539	Bcell
chr10:122587060-122587260	Bcell
chr10:98004253-98004453	Bcell
chr3:104240929-104241129	Bcell
chr4:79687828-79688028	Bcell
chr10:49886166-49886366	Bcell
chr12:31752100-31752300	Bcell
chr12:72088291-72088491	Bcell
chr9:136687368-136687568	Bcell
chr10:98426605-98426805	Bcell
chr18:74677695-74677895	Bcell
chr6:137427381-137427581	Bcell
chr5:123780253-123780453	Bcell
chr12:70881340-70881540	Bcell
chr8:74748026-74748226	Bcell
chr8:101235355-101235555	Bcell
chr16:2657709-2657909	Bcell
chr3:15221915-15222115	Bcell
chr9:82749514-82749714	Bcell
chr6:149188086-149188286	Bcell
chr8:103577000-103577200	Bcell
chr3:32480601-32480801	Bcell
chr14:68779750-68779950	Bcell
chr2:241981135-241981335	Bcell
chr19:13776036-13776236	Bcell
chr6:1861239-1861439	Bcell
chr6:63280414-63280614	Bcell
chr8:107870208-107870408	Bcell
chr2:37319158-37319358	Bcell
chr19:49894348-49894548	Bcell
chr11:111238553-111238753	Bcell
chr22:47164541-47164741	Bcell
chr7:137670339-137670539	Bcell
chr2:38760437-38760637	Bcell
chr17:12001964-12002164	Bcell
chr14:93678866-93679066	Bcell
chr18:59115648-59115848	Bcell
chr20:15967371-15967571	Bcell
chr12:121107363-121107563	Bcell
chr1:231093470-231093670	Bcell
chr15:91138652-91138852	Bcell
chr11:17421724-17421924	Bcell
chr5:71597461-71597661	Bcell
chr3:20090756-20090956	Bcell
chr4:40842364-40842564	Bcell
chr8:109973901-109974101	Bcell
chr3:107855834-107856034	Bcell
chr2:30659742-30659942	Bcell
chr7:132720028-132720228	Bcell
chr13:51374447-51374647	Bcell
chr5:68432236-68432436	Bcell
chr14:71132214-71132414	Bcell
chr13:111328458-111328658	Bcell
chr11:44625784-44625984	Bcell
chr7:139358169-139358369	Bcell
chr3:186733833-186734033	Bcell
chr19:42970032-42970232	Bcell
chr17:16850876-16851076	Bcell
chr6:120595808-120596008	Bcell
chr4:76027662-76027862	Bcell
chr1:15898378-15898578	Bcell
chr1:24214709-24214909	Bcell
chr1:8703663-8703863	Bcell
chr18:47841915-47842115	Bcell
chr9:77668872-77669072	Bcell
chr11:18304243-18304443	Bcell
chr21:37625953-37626153	Bcell
chr8:125619625-125619825	Bcell
chr12:90136478-90136678	Bcell
chr1:38941059-38941259	Bcell
chr7:99793712-99793912	Bcell
chr10:62111996-62112196	Bcell
chr8:6938419-6938619	Bcell
chr9:109809065-109809265	Bcell
chr12:24569434-24569634	Bcell
chr15:85855731-85855931	Bcell
chr1:117171184-117171384	Bcell
chr14:65695266-65695466	Bcell
chr8:81394979-81395179	Bcell
chr7:2861849-2862049	Bcell
chr6:11877231-11877431	Bcell
chr7:38711681-38711881	Bcell
chr4:146951153-146951353	Bcell
chr2:179886046-179886246	Bcell
chr18:30471203-30471403	Bcell
chr10:1704159-1704359	Bcell
chr12:94712042-94712242	Bcell
chr13:99141097-99141297	Bcell
chr8:110587008-110587208	Bcell
chr1:105302719-105302919	Bcell
chr6:164127073-164127273	Bcell
chr10:112115014-112115214	Bcell
chr17:19658130-19658330	Bcell
chr18:42683759-42683959	Bcell
chr19:17886938-17887138	Bcell
chr22:46171492-46171692	Bcell
chr4:36334421-36334621	Bcell
chrX:6585487-6585687	Bcell
chr15:75678334-75678534	Bcell
chr10:11720181-11720381	Bcell
chr1:80243622-80243822	Bcell
chr12:108130770-108130970	Bcell
chr11:45960305-45960505	Bcell
chr1:111675070-111675270	Bcell
chr17:28081152-28081352	Bcell
chr1:93440865-93441065	Bcell
chr12:92865458-92865658	Bcell
chr18:42301870-42302070	Bcell
chr3:71613056-71613256	Bcell
chr20:46045454-46045654	Bcell
chr5:14287201-14287401	Bcell
chr1:81106813-81107013	Bcell
chr6:62769912-62770112	Bcell
chr6:37123293-37123493	Bcell
chr4:43610169-43610369	Bcell
chr1:24699651-24699851	Bcell
chr12:132555631-132555831	Bcell
chr5:77405825-77406025	Bcell
chr8:133970973-133971173	Bcell
chr2:11518077-11518277	Bcell
chr21:44772661-44772861	Bcell
chr17:60176018-60176218	Bcell
chr2:20876718-20876918	Bcell
chr6:15458485-15458685	Bcell
chr17:76702404-76702604	Bcell
chr12:6439452-6439652	Bcell
chr4:11140727-11140927	Bcell
chr6:347340-347540	Bcell
chr16:81951109-81951309	Bcell
chr8:241649-241849	Bcell
chr16:56455366-56455566	Bcell
chr7:1180209-1180409	Bcell
chr16:87958150-87958350	Bcell
chr12:58109256-58109456	Bcell
chr4:84096278-84096478	Bcell
chr22:39462031-39462231	Bcell
chr12:120570692-120570892	Bcell
chr5:158381059-158381259	Bcell
chr9:114793807-114794007	Bcell
chr2:242050186-242050386	Bcell
chr11:84821388-84821588	Bcell
chr3:194850406-194850606	Bcell
chr21:30494212-30494412	Bcell
chr18:45206327-45206527	Bcell
chr8:103836579-103836779	Bcell
chr5:75143465-75143665	Bcell
chr4:39126934-39127134	Bcell
chr8:110534932-110535132	Bcell
chr6:14095722-14095922	Bcell
chr14:90118804-90119004	Bcell
chr1:112351742-112351942	Bcell
chr2:227773958-227774158	Bcell
chr9:117547096-117547296	Bcell
chr6:21037775-21037975	Bcell
chr3:156747279-156747479	Bcell
chr2:10884588-10884788	Bcell
chr14:103383294-103383494	Bcell
chr4:86478515-86478715	Bcell
chr20:39934807-39935007	Bcell
chr8:38812694-38812894	Bcell
chr14:93842198-93842398	Bcell
chr9:114794458-114794658	Bcell
chr3:16475217-16475417	Bcell
chr8:128313148-128313348	Bcell
chr5:68670883-68671083	Bcell
chr6:667339-667539	Bcell
chr1:178387795-178387995	Bcell
chr5:180714466-180714666	Bcell
chr6:88887609-88887809	Bcell
chr18:70900297-70900497	Bcell
chr9:15304697-15304897	Bcell
chr6:21022872-21023072	Bcell
chr12:103508238-103508438	Bcell
chr11:77934539-77934739	Bcell
chr4:60690911-60691111	Bcell
chr1:80095171-80095371	Bcell
chr17:78884411-78884611	Bcell
chr18:77134882-77135082	Bcell
chr15:57579059-57579259	Bcell
chr15:101602975-101603175	Bcell
chr12:93096567-93096767	Bcell
chr4:155346796-155346996	Bcell
chr6:139592284-139592484	Bcell
chr19:16561040-16561240	Bcell
chr10:49880441-49880641	Bcell
chr1:32897709-32897909	Bcell
chr13:69083984-69084184	Bcell
chr9:27377349-27377549	Bcell
chr16:12058785-12058985	Bcell
chr16:12052889-12053089	Bcell
chr9:84706646-84706846	Bcell
chr2:64317509-64317709	Bcell
chr14:51223072-51223272	Bcell
chr17:38780156-38780356	Bcell
chr4:43566206-43566406	Bcell
chr12:9865794-9865994	Bcell
chr17:61999817-62000017	Bcell
chr2:12256384-12256584	Bcell
chr4:76176864-76177064	Bcell
chr3:121733663-121733863	Bcell
chr5:133274703-133274903	Bcell
chr8:129285515-129285715	Bcell
chr20:15298344-15298544	Bcell
chr3:150316534-150316734	Bcell
chr2:61199506-61199706	Bcell
chr6:131429328-131429528	Bcell
chr12:25149101-25149301	Bcell
chr22:46829320-46829520	Bcell
chr21:26328027-26328227	Bcell
chr16:25085269-25085469	Bcell
chr9:84270942-84271142	Bcell
chr2:160735687-160735887	Bcell
chr3:179156740-179156940	Bcell
chr5:5753061-5753261	Bcell
chr15:64472489-64472689	Bcell
chr10:58393922-58394122	Bcell
chr10:52408196-52408396	Bcell
chr5:73786715-73786915	Bcell
chr3:3130777-3130977	Bcell
chr8:66791691-66791891	Bcell
chr18:33729947-33730147	Bcell
chr11:104752118-104752318	Bcell
chr8:60969493-60969693	Bcell
chr20:50077571-50077771	Bcell
chr15:77830415-77830615	Bcell
chr2:181184854-181185054	Bcell
chr21:43956056-43956256	Bcell
chr17:12719285-12719485	Bcell
chr1:63276665-63276865	Bcell
chr18:3402007-3402207	Bcell
chr8:53208153-53208353	Bcell
chr15:57551801-57552001	Bcell
chr18:70715040-70715240	Bcell
chr10:14968798-14968998	Bcell
chr14:22852201-22852401	Bcell
chr3:17440750-17440950	Bcell
chr13:30008708-30008908	Bcell
chr8:35754593-35754793	Bcell
chr6:138241567-138241767	Bcell
chr1:84212117-84212317	Bcell
chr18:45204454-45204654	Bcell
chr9:71417705-71417905	Bcell
chr3:133339010-133339210	Bcell
chr2:227771092-227771292	Bcell
chr12:111351355-111351555	Bcell
chr12:23689319-23689519	Bcell
chr5:133197116-133197316	Bcell
chr8:81012589-81012789	Bcell
chr9:95491599-95491799	Bcell
chr6:38395679-38395879	Bcell
chr11:57552678-57552878	Bcell
chr8:60873085-60873285	Bcell
chr11:100855521-100855721	Bcell
chr2:231479691-231479891	Bcell
chr22:22550616-22550816	Bcell
chr11:71084857-71085057	Bcell
chr17:46451367-46451567	Bcell
chr22:40221781-40221981	Bcell
chr11:26108817-26109017	Bcell
chr1:178633524-178633724	Bcell
chr18:56633682-56633882	Bcell
chr19:38537039-38537239	Bcell
chr8:9577896-9578096	Bcell
chr22:38558187-38558387	Bcell
chr2:185235750-185235950	Bcell
chr13:69162858-69163058	Bcell
chr16:74497916-74498116	Bcell
chr4:79594649-79594849	Bcell
chr20:14813395-14813595	Bcell
chr1:83951415-83951615	Bcell
chr6:62800475-62800675	Bcell
chr6:116340727-116340927	Bcell
chr4:69442154-69442354	Bcell
chr5:156908366-156908566	Bcell
chr8:8902734-8902934	Bcell
chr5:21058480-21058680	Bcell
chr8:11395237-11395437	Bcell
chr2:65257702-65257902	Bcell
chr11:71094593-71094793	Bcell
chr17:58802067-58802267	Bcell
chr8:28195983-28196183	Bcell
chr16:27309536-27309736	Bcell
chr13:24381772-24381972	Bcell
chr5:32291136-32291336	Bcell
chr10:91807164-91807364	Bcell
chr3:17236755-17236955	Bcell
chr4:185249396-185249596	Bcell
chr18:56613533-56613733	Bcell
chr10:35425308-35425508	Bcell
chr7:150105958-150106158	Bcell
chr5:78024227-78024427	Bcell
chr9:82778885-82779085	Bcell
chr5:77404447-77404647	Bcell
chr13:108837682-108837882	Bcell
chr2:25645016-25645216	Bcell
chr11:35140567-35140767	Bcell
chr22:39996913-39997113	Bcell
chr1:160759611-160759811	Bcell
chr18:30482644-30482844	Bcell
chr6:11444908-11445108	Bcell
chr12:31756504-31756704	Bcell
chr18:74693110-74693310	Bcell
chr3:121528207-121528407	Bcell
chr12:14306664-14306864	Bcell
chr11:60699485-60699685	Bcell
chr6:149309217-149309417	Bcell
chr11:58862787-58862987	Bcell
chr3:104246002-104246202	Bcell
chr12:111058126-111058326	Bcell
chr22:23324420-23324620	Bcell
chr8:101878210-101878410	Bcell
chr7:148003958-148004158	Bcell
chr18:60978979-60979179	Bcell
chr15:80310126-80310326	Bcell
chr9:14688255-14688455	Bcell
chr2:231737776-231737976	Bcell
chr10:103661206-103661406	Bcell
chr5:10700245-10700445	Bcell
chr1:241494055-241494255	Bcell
chr7:28208128-28208328	Bcell
chr10:35787720-35787920	Bcell
chr11:121301069-121301269	Bcell
chr11:111265054-111265254	Bcell
chr17:74478134-74478334	Bcell
chrX:22544569-22544769	Bcell
chr5:139384870-139385070	Bcell
chr1:87523497-87523697	Bcell
chr5:55640607-55640807	Bcell
chr18:33595669-33595869	Bcell
chr1:14040130-14040330	Bcell
chr1:178550554-178550754	Bcell
chr16:4415103-4415303	Bcell
chr9:43398209-43398409	Bcell
chr16:3598525-3598725	Bcell
chr19:52110374-52110574	Bcell
chr3:122408026-122408226	Bcell
chr20:15788488-15788688	Bcell
chr16:85998824-85999024	Bcell
chr3:331733-331933	Bcell
chr1:801102-801302	Bcell
chr8:52365137-52365337	Bcell
chr3:105573002-105573202	Bcell
chr16:85791040-85791240	Bcell
chr13:78003565-78003765	Bcell
chr19:11548860-11549060	Bcell
chr10:74321666-74321866	Bcell
chr5:1485147-1485347	Bcell
chr12:25158411-25158611	Bcell
chr7:23450151-23450351	Bcell
chr1:101610680-101610880	Bcell
chr8:19565595-19565795	Bcell
chr5:180402450-180402650	Bcell
chr15:59716906-59717106	Bcell
chr10:35473578-35473778	Bcell
chr2:33755999-33756199	Bcell
chr3:15387248-15387448	Bcell
chr2:201316334-201316534	Bcell
chr2:75658973-75659173	Bcell
chr9:37378297-37378497	Bcell
chr12:95115031-95115231	Bcell
chr2:224758688-224758888	Bcell
chr7:150132893-150133093	Bcell
chr10:5904320-5904520	Bcell
chr14:59642269-59642469	Bcell
chr4:76976241-76976441	Bcell
chr8:61615896-61616096	Bcell
chr12:68382541-68382741	Bcell
chr4:39362296-39362496	Bcell
chr12:14431601-14431801	Bcell
chr15:89200114-89200314	Bcell
chr8:81011968-81012168	Bcell
chr18:56631089-56631289	Bcell
chr16:78996577-78996777	Bcell
chr20:5631064-5631264	Bcell
chr16:1764036-1764236	Bcell
chrX:153526786-153526986	Bcell
chr9:84145313-84145513	Bcell
chr15:26184311-26184511	Bcell
chr4:40517453-40517653	Bcell
chr8:100335262-100335462	Bcell
chr11:72714235-72714435	Bcell
chr6:159526023-159526223	Bcell
chr2:134711170-134711370	Bcell
chr11:111234781-111234981	Bcell
chr7:105702017-105702217	Bcell
chr10:62895201-62895401	Bcell
chr11:84800824-84801024	Bcell
chr4:150959925-150960125	Bcell
chr11:102345409-102345609	Bcell
